,strain,b0002,b0003,b0004,b0007,b0014,b0015,b0023,b0025,b0026,b0027,b0029,b0031,b0048,b0051,b0052,b0053,b0058,b0071,b0072,b0073,b0074,b0077,b0078,b0084,b0085,b0086,b0087,b0088,b0090,b0091,b0092,b0096,b0098,b0099,b0103,b0109,b0114,b0115,b0116,b0118,b0123,b0125,b0131,b0133,b0134,b0142,b0154,b0156,b0159,b0166,b0168,b0169,b0170,b0172,b0173,b0174,b0175,b0177,b0179,b0180,b0181,b0182,b0185,b0188,b0194,b0221,b0238,b0242,b0243,b0339,b0351,b0369,b0381,b0386,b0388,b0405,b0406,b0408,b0409,b0414,b0415,b0416,b0417,b0418,b0420,b0421,b0423,b0425,b0428,b0429,b0430,b0431,b0432,b0436,b0439,b0444,b0452,b0469,b0474,b0475,b0522,b0523,b0524,b0526,b0529,b0627,b0628,b0630,b0636,b0639,b0642,b0657,b0661,b0680,b0684,b0720,b0728,b0729,b0750,b0767,b0774,b0775,b0776,b0777,b0778,b0807,b0841,b0859,b0884,b0888,b0891,b0893,b0902,b0907,b0908,b0910,b0911,b0914,b0915,b0918,b0928,b0930,b0945,b0948,b0967,b0969,b1062,b1069,b1084,b1086,b1089,b1090,b1091,b1092,b1093,b1094,b1095,b1096,b1098,b1101,b1114,b1116,b1117,b1118,b1131,b1133,b1135,b1136,b1206,b1207,b1208,b1209,b1210,b1211,b1215,b1260,b1261,b1262,b1263,b1264,b1269,b1277,b1281,b1288,b1344,b1377,b1378,b1415,b1480,b1602,b1603,b1612,b1621,b1622,b1623,b1637,b1638,b1652,b1654,b1662,b1677,b1679,b1680,b1681,b1682,b1683,b1693,b1704,b1713,b1714,b1716,b1717,b1718,b1719,b1723,b1740,b1761,b1773,b1779,b1812,b1822,b1835,b1849,b1850,b1851,b1852,b1866,b1870,b1871,b1876,b1912,b1922,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b2029,b2103,b2114,b2140,b2153,b2183,b2185,b2210,b2232,b2251,b2276,b2277,b2278,b2279,b2280,b2281,b2282,b2283,b2284,b2285,b2286,b2287,b2288,b2290,b2296,b2311,b2312,b2315,b2316,b2318,b2320,b2323,b2324,b2329,b2341,b2342,b2388,b2400,b2414,b2415,b2416,b2417,b2421,b2436,b2458,b2464,b2465,b2472,b2474,b2476,b2477,b2478,b2499,b2500,b2507,b2508,b2512,b2514,b2515,b2517,b2519,b2528,b2530,b2532,b2551,b2557,b2559,b2564,b2566,b2567,b2573,b2574,b2575,b2585,b2594,b2595,b2599,b2600,b2601,b2606,b2607,b2608,b2609,b2610,b2614,b2615,b2617,b2687,b2690,b2697,b2708,b2741,b2744,b2745,b2746,b2747,b2750,b2751,b2752,b2762,b2763,b2764,b2765,b2779,b2780,b2785,b2791,b2794,b2806,b2818,b2827,b2828,b2835,b2836,b2838,b2866,b2867,b2868,b2874,b2890,b2891,b2895,b2913,b2926,b2942,b2943,b2946,b2960,b2975,b2979,b2987,b3018,b3040,b3041,b3057,b3058,b3059,b3065,b3067,b3084,b3089,b3114,b3115,b3116,b3117,b3146,b3164,b3165,b3166,b3167,b3168,b3169,b3172,b3175,b3176,b3177,b3179,b3181,b3185,b3186,b3187,b3189,b3196,b3197,b3198,b3199,b3200,b3201,b3202,b3230,b3231,b3236,b3247,b3255,b3256,b3281,b3282,b3287,b3288,b3289,b3294,b3295,b3296,b3297,b3298,b3299,b3300,b3301,b3302,b3303,b3304,b3305,b3306,b3307,b3308,b3309,b3310,b3311,b3312,b3313,b3314,b3315,b3316,b3317,b3318,b3319,b3320,b3321,b3339,b3340,b3341,b3342,b3343,b3344,b3345,b3359,b3360,b3368,b3384,b3386,b3389,b3390,b3406,b3412,b3429,b3430,b3433,b3461,b3464,b3465,b3470,b3475,b3493,b3500,b3559,b3560,b3572,b3603,b3607,b3608,b3609,b3633,b3634,b3636,b3637,b3639,b3642,b3643,b3648,b3649,b3651,b3665,b3670,b3671,b3703,b3704,b3705,b3706,b3708,b3729,b3730,b3731,b3732,b3733,b3734,b3735,b3736,b3737,b3738,b3740,b3741,b3744,b3747,b3770,b3771,b3774,b3780,b3781,b3783,b3803,b3804,b3805,b3809,b3829,b3835,b3838,b3839,b3844,b3846,b3850,b3870,b3919,b3924,b3936,b3939,b3940,b3941,b3956,b3957,b3958,b3959,b3960,b3965,b3967,b3972,b3974,b3980,b3981,b3982,b3983,b3984,b3985,b3986,b3987,b3988,b3990,b3991,b3992,b3993,b3994,b3997,b4005,b4006,b4013,b4014,b4022,b4024,b4025,b4039,b4040,b4041,b4049,b4053,b4054,b4067,b4090,b4094,b4122,b4129,b4142,b4143,b4160,b4162,b4166,b4171,b4177,b4180,b4200,b4202,b4203,b4208,b4214,b4238,b4245,b4254,b4258,b4261,b4262,b4371,b4375,b4381,b4383,b4384,b4388,b4395,b4407,b4467,b4468,dummy
14,T_30_ps_0.14_pd_025_pg_0025_ETCfixi_MLkeff,0.0,0.00011329751828333042,0.001721924006151785,0.0,0.0011032335753126032,9.150053922371824e-05,0.0008218700161405868,4.282777555944991e-06,0.00011607348667653227,1.8899245775882142e-07,9.498592704147271e-05,0.0005930191374529779,0.0001454363793388015,1.7507118600573647e-08,7.574589628687874e-05,0.00012821360866252046,1.1930708239088384e-08,0.00010125063749480184,0.00022536370905438638,0.002014551873812075,0.0007047194323985348,0.00094842344594981,0.00027098393693950914,2.5632125901583604e-06,3.95460377767497e-05,1.7352449792722652e-05,3.2233155727589947e-06,9.354178254798216e-06,1.3071872658706956e-05,2.280082089668136e-05,0.0,1.3170525217133591e-05,0.002212654060169173,1.44246685475645e-05,4.635749085323053e-06,7.393931834147064e-05,0.004561871519123402,0.00305655572542536,0.0011581096879678687,0.0010371528250564753,1.2368899768009591e-11,0.0,2.7494462238963853e-05,0.00044897201633899066,0.004075935533210582,1.7675913316402453e-05,0.00015232471522616002,4.044381488041601e-09,0.0011741363726902355,0.0018728094556675948,7.709619558645725e-07,0.002281520955485638,0.0009276703763942588,3.345739714622748e-06,1.4697760917091519e-05,5.251432037153043e-06,2.0860226966589637e-05,0.00024548049416444343,8.020038183251185e-06,0.0012768400566999058,0.0003180513867972345,6.4985688186712364e-06,0.00030465691494251915,1.854363433614926e-10,9.551220797143596e-05,0.00012628790021485323,4.7499922448209655e-05,0.00031267086401866263,0.0006433322639223773,0.00042646792524146643,2.3683677022513725e-09,8.739421332640158e-05,4.3601786881150846e-05,0.00043537902981186127,8.785811792437957e-05,1.6522882339083358e-09,1.0639664962820523e-08,0.0007364604602690812,0.00039098921877960533,2.9776213574848695e-05,0.0020149402766496912,1.2888432112620891e-09,9.630774533319378e-08,5.035855857721264e-07,7.450845482016421e-05,4.013725389668286e-05,2.4869183600794347e-06,1.3164872488223735e-05,1.0396667812257102e-07,0.0007215257299228369,0.0013568407983949545,0.004460450363846251,0.002093973210834238,0.004129880913394432,5.095729933750513e-05,3.387822303022901e-07,0.00029051427324751095,0.0,0.0017787441695389164,1.199998214263777e-05,3.099567848317929e-05,0.0006955886259653948,7.971117665031156e-06,1.0296337312496187e-05,0.00020250302483559008,4.642178575900478e-13,2.225854848079129e-08,1.1140959369291034e-09,9.064484861522054e-09,2.8925532953941208e-06,0.00017675902885075235,6.477797536682472e-07,3.1565595427446317e-09,4.93737238102937e-05,4.640528342619439e-11,0.0024378085120231124,0.0014251195156387568,0.001020805406230532,8.668359707075899e-05,0.0006405761585685134,7.150000186671509e-05,2.8709940671100532e-05,6.394153091726221e-05,5.044366442388293e-05,7.54515750836267e-05,9.036590054991538e-09,0.00026657821044781657,9.429099124338742e-09,2.667181601259632e-06,0.0001409549555543909,2.0283131231232792e-05,9.479995608658913e-05,3.265252708803259e-11,0.0061103112187865525,0.0002037358887513893,0.00018072665465740216,0.0052409387735806775,2.0342836322300844e-05,2.313301933832969e-05,5.52739862762643e-05,0.003060415315823983,8.075560146178886e-05,0.00013448524327213746,2.578780438280527e-08,1.1277833282084575e-08,2.669348604030517e-10,0.0008514029947721777,2.9349602853347188e-05,7.821705104534895e-07,2.743629609405826e-08,0.0005446996821591898,0.0,0.000817205128041757,5.132737950450319e-05,0.0015688457228685768,2.7705819719132816e-05,0.0,6.3894366478651195e-06,1.2786983677898647e-05,0.0007665647915748671,3.21485752620059e-08,7.80124939563004e-05,2.2938592801931054e-05,4.076728223114701e-05,0.0005236547446379865,8.805583418733375e-10,8.39097131839646e-09,0.0021113244951649177,4.399084636642323e-05,0.0,2.731660449768841e-05,2.123679854672364e-05,1.1220482336208686e-05,8.52378242996981e-08,0.0015076065512715062,0.0001340048273072109,0.00019988633549246744,0.00030790030659356087,0.0007675273365702056,0.0005984051928609428,8.942426170061134e-09,2.1977486759287038e-05,0.00015957689458888865,0.0015133006993123413,1.7352759492692628e-09,0.018595205270710326,4.105695468621859e-05,0.0017339914386830634,0.00044052938485171267,0.00012452222037601403,0.00013961476483546694,0.0,0.0001971844858026235,0.00015191330676504348,4.8656815091660665e-11,4.852716425882856e-05,6.038181822702483e-05,2.2292372048771566e-08,5.649720142609974e-09,0.0008996839293853482,0.045342960419898194,4.3182506984395004e-07,1.2141060010468333e-06,7.996797858537335e-07,9.590554478429993e-07,9.347655983195606e-07,8.38303847590293e-05,3.235520115184288e-05,0.00011223126941029685,4.7313992873065495e-05,0.00114909714998477,0.0006175143092443078,3.321676988518679e-06,0.00014746954121338295,1.5943262812217104e-05,0.0006725221402156534,0.0028105707317263562,6.663877343952725e-05,0.01539154019602701,6.399484277104224e-05,1.0313150170387188e-08,1.0013616082489716e-08,0.0006704708213781447,0.00889092167194673,0.003011709368900244,0.0011717668173893902,0.00014806372241232742,4.056413552196799e-09,5.405493009030053e-09,6.524311058207411e-05,6.876487371781801e-06,8.856434526898628e-09,0.0008622592467628789,0.0008303145962447946,0.0006667996965479259,0.0011812534445741897,6.336980369085585e-05,7.187364939009166e-05,8.326141723106365e-05,5.5340238226314525e-05,0.0017405960853273637,1.421706503664833e-07,8.785612796802521e-05,1.4547406505399083e-07,0.0057131938156188295,8.465456121465059e-09,0.0009173159955779776,0.00010893699417158497,3.5962895656834988e-06,4.449450659480175e-06,0.0011021600111883385,0.0011970607722278862,0.0014069705754583702,0.0002296991415645378,0.00042080548985567784,0.00043486981224210224,0.0007670057026461605,0.0021287770821390327,0.001043806295418195,0.0003934963421094016,0.0014419688934298128,0.0005305949324406425,0.0003486318360317205,0.0007038345470445114,0.0,2.8009068140707625e-06,0.00022833392354813765,3.067324279159798e-05,0.00028918947793423746,4.042524871204744e-08,7.52414802473871e-05,0.008781225466202866,1.604739958043334e-09,0.0003373349343513237,0.0006012843051378746,0.0029122527019783315,0.0025061837507338127,5.8244291958705645e-05,0.0,8.49944851418652e-05,0.0011865479292170569,0.00016848348505570248,0.00015804621753311756,5.044396663915231e-06,0.0012330836783668651,0.0001277606601638468,9.929606152534568e-05,2.572116685139517e-05,2.3400231635874546e-09,0.0015272146009436436,9.989510968461968e-05,0.0008253389438693114,0.0004758324195283456,1.2640768396405555e-05,0.0007932827956113975,0.003923823210169612,0.00011354459793474799,3.778873220810722e-05,4.245824905709765e-07,9.473919527921146e-09,4.516494988734993e-05,7.899627435915983e-06,0.00014927676799271152,2.3697633814532468e-09,0.004850879673003797,0.0006455559029198229,3.8431176159562564e-09,3.581363119977492e-08,1.0546735541042136e-08,2.4221494429152268e-08,1.0254482539813424e-07,6.110108883242975e-06,2.695016858160158e-09,9.508722674897256e-05,2.7512126489976097e-08,7.546324636032945e-05,0.00031168533309132397,0.00014073407697991073,0.00012988482142749284,0.0011165654882742274,3.565812538084578e-09,8.029108625875199e-09,0.0007901840865190868,0.00024138415545909848,0.0001248191939746531,1.7825204447655155e-05,3.336688757438563e-05,0.004594262305235442,2.9804445103539568e-05,0.0007590856279309262,0.0,2.500488512558433e-06,0.09101699950007285,4.327798935249537e-09,0.00034213406184051596,7.93496416039676e-06,0.00010226063048850822,0.0011237407445839843,0.0007527086209906869,0.0001809879658159418,0.00013469949031639177,0.000278882099318329,4.583011215072544e-08,0.010824996668662375,0.0008783294218099412,9.697267124481947e-09,8.625000765980136e-09,2.1106139387063334e-08,9.471833454641487e-09,8.23771088084961e-05,8.133361482962833e-05,3.446321439740961e-07,6.020412294297717e-07,0.00206602555374012,0.0002988106163892701,1.4926740833849015e-06,5.794031187901255e-07,3.1067160020111706e-07,0.0002986839501937622,5.391939404109915e-06,3.869102516280662e-06,4.6805377310703064e-05,0.0027258577449547263,0.003045606022339674,0.021370463628703585,0.001234825109334677,1.0055853564275503e-08,4.857142513951756e-08,0.0,3.0353374471110845e-07,0.0,1.1026375577346605e-05,3.989357749874797e-07,1.6194444026291573e-05,0.0,9.506792889736076e-06,0.0,0.0007208142985007382,0.00025179899984279256,9.494475160738329e-09,0.0,5.0014967718738346e-05,0.0006363006500248533,0.0,0.0005168514107253973,8.499319344671953e-09,2.5228660491619627e-07,0.000871183876328438,7.371090758269837e-08,7.413699800351108e-09,8.065164257532096e-06,1.3564059406474054e-08,0.005013683257403103,0.00012561851704825602,0.0002434986718304869,4.772069336840817e-05,8.31257433970572e-09,4.3614667108074745e-09,0.0007734367103429673,0.0010372289679669812,1.2081211990012521e-05,8.242901016766519e-05,0.0,4.461004884270642e-05,6.587971622985785e-05,5.615421246960683e-07,5.208751393949518e-07,1.379764220578223e-06,9.972509625172946e-07,0.0012643895298317534,0.0013753705530070775,0.0,5.2349562255051224e-08,0.00014480141645467693,0.00042800292474096135,0.0001634739039262015,1.7207444308131554e-08,3.2646275009487682e-06,1.142017407967217e-06,9.79227486218548e-09,0.0012333586212634735,0.00026971671381512905,0.0020024171523613838,0.001177600832431016,0.0011137877583074184,0.0003782877011116949,0.0005363497597141882,0.001286188540729552,0.0005525012287227389,0.001498954690307791,0.0010964939660194207,0.001610397060133767,0.0012003190132722464,0.0009840051475669205,0.001731053257747355,0.0009641451192642107,0.0011627078274170223,0.000822871305240492,0.0006263862912526775,0.0013119426674129025,0.002285585690742111,0.0010502793186935417,0.0008840248453139966,0.0025516884846152926,0.0009620483469294451,0.0018944464761769745,0.0019080584769303145,0.0010075568569151829,0.0,0.0011565578713330328,0.0017064495603243733,0.0011689409239827428,4.6172697320251883e-10,5.609569000512884e-10,5.866489679477264e-10,0.0013193248134098063,2.626996362434252e-05,4.7119311886537674e-08,1.6955751974221196e-05,1.6023680941148668e-05,4.459970745619757e-05,2.225835179294774e-05,4.583657317834886e-09,5.210489244357397e-06,0.0002639932011198841,0.001089456962594263,0.003261445029653266,6.484197992652619e-07,6.041097513280047e-08,8.125492932971279e-09,1.9967160676484597e-10,3.0216086676440903e-09,0.0001478928395337218,1.003104936473127e-06,0.0002315041394641437,0.00010529510569647886,0.0007133445070889297,0.0,0.00023341933118543485,6.474051511015237e-05,0.00043188740236819057,6.3744653779977606e-06,2.5612259504611137e-05,0.000550228993452617,0.0007637476287858705,0.0009398576824066257,0.00015478962539864862,1.4016830493587454e-08,5.387539085682217e-05,2.502715279258784e-09,1.8228325987241107e-08,1.3260779631791558e-06,0.0,0.0,0.0004657764439114091,7.788388218551236e-09,0.0002211135430373399,2.1223170467752e-09,0.0006584429585535804,0.0012846506323779517,0.00036702951969958935,0.0007470266331146598,0.007539786741329043,0.0015807598958677961,0.008287826317932687,0.0009670212460123452,0.0017274941968453842,0.004130190915660159,0.0015160758970915813,8.273294141665458e-09,2.9982108157875663e-09,0.00019885349986750226,1.1207001129713076e-09,0.002553066817729655,0.00013040170192937054,0.04463938321414133,1.0254693288225933e-07,1.776238957587757e-05,4.082357442248255e-08,2.9734352509932015e-08,4.967873698830032e-07,4.877687970736715e-06,2.491645265808068e-05,0.011772422999444733,5.629598458044261e-05,4.2314132197914414e-13,6.603620337775958e-13,3.867422858638975e-05,8.936894303174833e-05,7.297579638246159e-07,0.009497056787091751,3.0148168891436464e-05,3.594318666296069e-11,0.0006761349788247069,0.0006331811841973073,3.804332745478046e-05,0.001958178545089549,0.005940842682510562,0.0002178877629461424,0.00010039245064312191,0.00044403904395324666,0.00031212115097139495,7.502959482544839e-08,1.7168481758548336e-05,5.034847420188647e-06,3.603935125377025e-05,0.0010122743740416382,0.00015086440626655277,5.046470351965615e-09,0.00126469241313857,0.0021097489893053276,0.0015077279719625737,0.004168737474687322,0.0005564709103806716,0.0005733518222368824,1.928452625150928e-06,3.0811403577524158e-06,1.2003094105861597e-06,7.693201383295115e-07,6.932135556627373e-06,8.663473808771565e-07,0.00014559930258926465,0.0010512893497258075,0.0003406657984926312,2.0446280660977055e-06,8.927458104664159e-09,0.0005208637716853717,0.0,4.200493521781446e-06,3.182105302305021e-05,0.00029607062883843147,0.0,4.99661669852161e-06,0.00039101874108040204,0.0,0.000101739596901959,0.0001684720833516508,0.00012178207929519647,0.0001082972694562452,3.471655470044731e-07,3.808588110330419e-06,0.0001472962327485017,4.5113395647894375e-08,1.79371953499792e-09,4.125655772127044e-09,0.0017334350993135537,1.0008747343685308e-08,0.0013019471134653612,0.000765594670042726,0.0013522820123684147,2.439582546210603e-06,6.26192827661527e-05,4.272039903755371e-05,0.0035258969227924897,0.0035741392569785375,0.00015765920601160037,1.0443602684633702e-06,1.0253425924836049e-06,9.204591516760862e-09,4.27132179525837e-06,6.598764185669657e-11,0.0003957420720869671,6.862367962522109e-10,6.6293750517528935e-06,0.00018334513115636662,3.252999482489164e-07,2.545776680187606e-07,2.164570412497373e-07,0.4046323031227164
